x,y,z,angle0,angle1,angle2,angle3
9.665707661337994,9.224884677386083,2.771597071982228,16.0,61.0,-21.0,-74.0
0.9100918056812717,16.35414639085633,3.3965088583546077,75.0,76.0,25.0,-60.0
3.2823005576026447,-1.0787374670265213,10.735921373486564,73.0,26.0,-67.0,-18.0
-1.6750091705062706,15.673483561824959,1.405499577190373,-40.0,90.0,52.0,-78.0
7.584701887731331,11.135510322982679,0.931284290864523,7.0,85.0,-38.0,-69.0
7.890412863104319,2.9969302788569867,-8.763191272932898,-48.0,35.0,-34.0,-63.0
3.1751806470934225,13.61552834476243,6.510085078443879,64.0,90.0,-42.0,-35.0
7.10026119473844,10.60654115044704,-9.772671139061043,-54.0,47.0,-10.0,-34.0
1.726875829030688,-2.288613364530899,10.903064881198224,81.0,0.0,-15.0,-72.0
4.425126631418617,8.781955317445265,9.938997143349098,66.0,56.0,-21.0,-66.0
9.768170481684155,1.9995182216253702,6.588714183864753,34.0,43.0,-74.0,-8.0
1.3538624267928008,0.3726505632458288,-7.678135367333519,-80.0,33.0,-60.0,-88.0
1.8188244241647262,4.027173671659883,-14.813136202058935,-83.0,6.0,1.0,-10.0
3.6570466561604587,14.234334766954309,-4.8530648274819725,-53.0,61.0,37.0,-83.0
1.4949718333458877,15.049469278471921,1.0083712340313384,34.0,40.0,83.0,-32.0
9.479008479267732,-2.3707907832142237,-0.4967737842035393,-3.0,15.0,-51.0,-59.0
7.152008165921187,14.114307159499017,-0.37482086539010595,-3.0,66.0,15.0,-71.0
1.640767781744159,7.807500119296012,11.674669395685893,82.0,0.0,69.0,-67.0
4.502159439105398,7.154590941100987,11.143235639713858,68.0,38.0,-3.0,-72.0
7.812452646309293,13.706920052667318,-1.6605880727093685,-12.0,58.0,22.0,-70.0
11.431460985238624,3.985314047525307,7.71061779449537,34.0,8.0,19.0,-59.0
9.083941365369526,11.684753923458116,7.097152820793017,38.0,21.0,37.0,-23.0
6.9665911116013035,-1.8081801038555296,4.524157166576172,33.0,32.0,-85.0,-34.0
9.496324501497336,11.499498083619347,0.0,0.0,2.0,66.0,-2.0
8.554568154123679,4.4604680949429305,-10.949347925895996,-52.0,31.0,-34.0,-17.0
2.043363008563226,16.782501413320986,-0.7035863078229656,-19.0,65.0,47.0,-44.0
5.405662588133373,7.372519646478879,10.166572692234979,62.0,1.0,71.0,-79.0
3.080731469396115,15.78806668499554,-5.127198175147518,-59.0,82.0,-13.0,-36.0
9.302569156498699,9.567520876825,7.805782348219198,40.0,3.0,54.0,-26.0
11.180269694883595,9.629023582545793,4.517122168642999,22.0,40.0,5.0,-56.0
9.238263038879959,-1.8695446587414515,-4.9120715899421095,-28.0,20.0,-57.0,-41.0
1.9497258039233656,5.4547861960101836,-13.873019952187525,-82.0,15.0,12.0,-47.0
7.853878416682043,11.72043043192915,2.4011716004256654,17.0,11.0,87.0,-57.0
8.214843136179724,7.433108374797948,-0.43052168592571305,-3.0,88.0,-77.0,-50.0
1.4579946554567644,16.111583039988997,-0.17901923356904045,-7.0,87.0,26.0,-74.0
9.011141044732975e-16,3.972544425025997,14.71631012469372,90.0,13.0,-7.0,-19.0
8.84603767350173,-1.4042524197002444,-1.4010747260073346,-9.0,20.0,-51.0,-73.0
10.326266371801397,4.430588812873865,-5.490573223735561,-28.0,55.0,-73.0,-11.0
9.38640859030399,-1.8569759919740538,-1.6550770864243012,-10.0,12.0,-38.0,-76.0
8.039454496467254,5.781322310536172,0.0,0.0,85.0,-86.0,-50.0
8.224911410111444,11.979749367912033,1.8988704194204338,13.0,79.0,-31.0,-57.0
2.31714975951404,11.527232004002865,9.29358007560608,76.0,34.0,49.0,-80.0
4.915115435206013,5.269761721211342,-6.522578485956686,-53.0,82.0,-87.0,-49.0
5.084497547589849,9.07727373558257,-8.806608083384972,-60.0,78.0,-70.0,-15.0
3.405945733165298,16.656216833821095,1.3760913999701314,22.0,79.0,15.0,-50.0
10.291765110823437,11.474834728595523,6.183916355375619,31.0,43.0,-2.0,-25.0
8.645163194526432,10.908261071395993,3.669654058098647,23.0,79.0,-48.0,-39.0
-1.3743126502692573,14.875179623351706,2.2872403461778887,-59.0,74.0,81.0,-68.0
5.109476837469284,5.140699522907598,-12.03717309567368,-67.0,15.0,21.0,-72.0
8.028329204455359,13.902547312602753,-4.823906855546088,-31.0,47.0,23.0,-43.0
3.254863274271737,16.220024021818887,-2.930692055790782,-42.0,57.0,46.0,-47.0
4.885361825677077,2.955957336380027,-4.099305306093199,-40.0,67.0,-86.0,-81.0
9.301570552760491,3.642725018631742,-8.982422270876835,-44.0,35.0,-37.0,-39.0
6.156428739378274,12.422465138724688,5.165857084581516,40.0,30.0,70.0,-78.0
10.603301704363657,11.423284337062102,-4.070226176934935,-21.0,60.0,-34.0,-11.0
8.425095931892757,13.906381259606032,-2.900993173965101,-19.0,31.0,47.0,-31.0
2.3651341126148244,15.112944682846166,0.7230940639908541,17.0,45.0,81.0,-53.0
4.591519047578267,12.748974427672808,6.557368775717352,55.0,41.0,54.0,-83.0
1.05342090086589,14.68025665937563,-1.5044409598321034,-55.0,62.0,75.0,-89.0
-5.111581045423591,10.089671506600329,7.035487735944171,-54.0,88.0,89.0,-9.0
10.193635551893445,2.262521022238776,-2.9229779586123854,-16.0,37.0,-42.0,-73.0
1.4428748848027928,17.05489784305257,-2.8318014070434945,-63.0,77.0,19.0,-42.0
5.447052869430644,16.955813930632992,-0.6688139947879482,-7.0,67.0,3.0,-1.0
12.114412636212261,8.96991290904213,5.908593834014787,26.0,16.0,23.0,-22.0
8.015487237157608,14.516562122006212,-1.8505210394326146,-13.0,68.0,-5.0,-41.0
2.933244725314874,14.881637877268618,-3.3743120626498992,-49.0,81.0,13.0,-80.0
0.7968698386008847,15.12123458038604,2.606443798178737,73.0,50.0,77.0,-65.0
-1.107010341531107,16.32749066767963,-1.5809746127005577,55.0,82.0,54.0,-58.0
7.029236903448777,5.356999870212945,12.681079056937818,61.0,5.0,20.0,-29.0
5.207008044703439,-4.377589564751279,1.6918594721673414,18.0,12.0,-90.0,-33.0
12.311014119866536,6.507972810430725,1.2939397244135176,6.0,18.0,31.0,-81.0
4.040021732333676,15.766887827611503,-2.524485761582943,-32.0,79.0,10.0,-61.0
-2.418787479384921,16.293822210753653,4.5490776265275645,-62.0,89.0,39.0,-5.0
2.564470854147428,13.490567452829438,-4.4417938139129,-60.0,18.0,90.0,-32.0
2.7806428480717233,15.173620457758076,-2.2517201803863713,-39.0,78.0,28.0,-84.0
4.400515626755868,3.2087690081220126,6.52403270955863,56.0,61.0,-73.0,-77.0
2.2807114723305046,1.10713002433807,14.399845512963465,81.0,2.0,-6.0,-22.0
2.4727244639378663,13.504136915314579,-9.228333332534632,-75.0,65.0,-15.0,-32.0
4.046380933584635,13.340417307912443,3.6433777573692745,42.0,13.0,80.0,-1.0
7.324577997252915,1.0054785659396321,3.1090988991968462,23.0,52.0,-85.0,-56.0
-3.5787712884468297,15.260683505531743,-2.0662045667528806,30.0,74.0,71.0,-30.0
5.682889599272654,12.529606264632593,6.537416656728125,49.0,84.0,-49.0,-25.0
1.3650306114731663,17.07217574247047,-3.7503907818868587,-70.0,61.0,30.0,-18.0
14.060896706479362,6.071640694256306,-2.733161448558986,-11.0,25.0,-14.0,-17.0
3.565893487817382,17.412493404711043,1.6628034415342834,25.0,81.0,-10.0,-1.0
1.9335228917903586,15.131901749273968,1.5657359655888703,39.0,90.0,15.0,-86.0
1.3565374806545538,16.206610157788592,-3.939670907291909,-71.0,46.0,52.0,-18.0
-2.3021939458434244,14.853020881111364,-2.3021939458434244,45.0,76.0,80.0,-64.0
